concept_id,cui,name,semantic_types,atom_url,relations_url
430715008,C1456587,Bariatric Surgery,Therapeutic or Preventive Procedure,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C1456587/atoms,
225365006,C0558012,Care regime,Therapeutic or Preventive Procedure,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0558012/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0558012/relations
62834003,C3203348,Upper Gastrointestinal Tract,Anatomical Structure,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C3203348/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C3203348/relations
450352001,C3472211,Insertion of tube into jejunum,Therapeutic or Preventive Procedure,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C3472211/atoms,
77248004,C0085557,Infection Control,Health Care Activity,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0085557/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0085557/relations
284352003,C0562218,Obesity diet education,Therapeutic or Preventive Procedure,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0562218/atoms,
109989006,C0026764,Multiple Myeloma,Neoplastic Process,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0026764/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0026764/relations
89679009,C0025474,Mesentery,Body Location or Region,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0025474/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0025474/relations
418130002,C0033247,Proctocolitis,Disease or Syndrome,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0033247/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0033247/relations
441684001,C0476382,x-ray: lytic bone lesion,Finding,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0476382/atoms,
310651003,C0588192,Bone structure of proximal femur,"Body Part, Organ, or Organ Component",https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0588192/atoms,
27635008,C0234238,Ache,Sign or Symptom,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0234238/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0234238/relations
253185002,C0750929,"Arnold-Chiari Malformation, Type I",Congenital Abnormality,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0750929/atoms,
1086791000119100,C3854048,Erosive gastritis,Disease or Syndrome,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C3854048/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C3854048/relations
239426007,C0188185,Reconstruction of anterior cruciate ligament of knee joint,Therapeutic or Preventive Procedure,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0188185/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0188185/relations
247910009,C0424235,Fidgeting,Finding,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0424235/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0424235/relations
1187638005,C5569080,Enteritis of intestine,Disease or Syndrome,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C5569080/atoms,
39579001,C0002792,anaphylaxis,Pathologic Function,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0002792/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0002792/relations
1162576007,C0026764,Multiple Myeloma,Neoplastic Process,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0026764/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0026764/relations
445535007,C2919620,Witnessed syncope,Finding,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C2919620/atoms,
288971000,C0566528,Does expectorate,Finding,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0566528/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0566528/relations
706872008,C0854474,Victim of elder abuse,Finding,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0854474/atoms,
55075001,C0333291,Bleeding ulcer,Disease or Syndrome,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0333291/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0333291/relations
102538003,C0444334,Recumbent body position,Spatial Concept,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0444334/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0444334/relations
44031002,C0751053,"Confusion, Post-Ictal",Pathologic Function,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0751053/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0751053/relations
249481003,C0426598,Insufficient fluid intake - finding,Finding,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0426598/atoms,
248229009,C0424535,Vasovagal symptom,Sign or Symptom,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0424535/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0424535/relations
164885009,C0428989,EKG: atrial ectopics,Finding,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0428989/atoms,
14769009,C0242880,Tilt-Table Test,Diagnostic Procedure,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0242880/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0242880/relations
294872001,C0571776,Allergy to heparin,Disease or Syndrome,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0571776/atoms,
473034005,C3532533,Complication associated with dialysis catheter,Finding,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C3532533/atoms,
438342006,C2053855,Replacement of peritoneal dialysis catheter,Therapeutic or Preventive Procedure,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C2053855/atoms,
443264000,C2732870,Arteriovenous fistula of right upper extremity,Anatomical Abnormality,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C2732870/atoms,
1230010003,C2936204,Endovascular Procedures,Therapeutic or Preventive Procedure,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C2936204/atoms,
95549001,C0151705,Retroperitoneal Hemorrhage,Pathologic Function,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0151705/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0151705/relations
708531006,C3872566,Obstructive lesion,Finding,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C3872566/atoms,
46737006,C0271899,Normocytic normochromic anemia,Disease or Syndrome,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0271899/atoms,
3258003,C0007767,Cerebral Angiography,Diagnostic Procedure,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0007767/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0007767/relations
46669005,C0344333,Right handed,Organism Attribute,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0344333/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0344333/relations
280376004,C0459390,Posterior fossa meninges,"Body Part, Organ, or Organ Component",https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0459390/atoms,
61962009,C0025462,Midbrain structure,"Body Part, Organ, or Organ Component",https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0025462/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0025462/relations
162274004,C0422943,Visual symptoms,Sign or Symptom,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0422943/atoms,
300228004,C0260662,Hearing problem,Finding,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0260662/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0260662/relations
288853006,C0566275,Able to drink,Finding,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0566275/atoms,
363354003,C0302592,Cervix carcinoma,Neoplastic Process,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0302592/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0302592/relations
421096000,C1720650,Full to confrontation visual fields,Finding,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C1720650/atoms,
298324000,C0575101,Finger-nose test normal,Finding,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0575101/atoms,
51691006,C0149575,Structure of superior cerebellar artery,"Body Part, Organ, or Organ Component",https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0149575/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0149575/relations
410155007,C1444296,Occupational therapy assessment,Health Care Activity,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C1444296/atoms,
21147007,C0185010,Closure by clip (procedure),Therapeutic or Preventive Procedure,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0185010/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0185010/relations
50415004,C0278139,Moderate pain,Sign or Symptom,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0278139/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0278139/relations
58214004,C0036341,Schizophrenia,Mental or Behavioral Dysfunction,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0036341/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0036341/relations
473150004,C3532643,Not on psychotropic medication,Finding,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C3532643/atoms,
225450009,C0455204,Homicidal thoughts,Finding,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0455204/atoms,
32941000119104,C0262653,Ingestion of toxic substance,Injury or Poisoning,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0262653/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0262653/relations
59614000,C0266813,Fecal occult blood: positive,Finding,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0266813/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0266813/relations
235709008,C0678201,Terminal Ileitis,Disease or Syndrome,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0678201/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0678201/relations
61564002,C0267537,Typhlitis,Disease or Syndrome,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0267537/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0267537/relations
85210000,C0227863,Structure of intramural part of myometrium,"Body Part, Organ, or Organ Component",https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0227863/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0227863/relations
84499006,,,,,
249512003,C0426635,Desire for stool finding,Finding,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0426635/atoms,
278860009,C0457949,Chronic low back pain,Disease or Syndrome,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0457949/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0457949/relations
198130006,C0242172,Pelvic Inflammatory Disease,Disease or Syndrome,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0242172/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0242172/relations
74732009,C0004936,Mental disorders,Mental or Behavioral Dysfunction,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0004936/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0004936/relations
53972003,C0425542,Added respiratory sounds,Finding,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0425542/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0425542/relations
367893000,C0222777,Structure of left lateral border of body of sternum,Body Location or Region,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0222777/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0222777/relations
66579008,C0031142,Peritoneal Diseases,Disease or Syndrome,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0031142/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0031142/relations
52457000,C0020877,Ileitis,Disease or Syndrome,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0020877/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0020877/relations
25374005,C0017160,Gastroenteritis,Disease or Syndrome,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0017160/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0017160/relations
85189001,C0085693,Acute appendicitis NOS (disorder),Disease or Syndrome,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0085693/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0085693/relations
289164001,C0566583,Finding of fluid intake,Finding,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0566583/atoms,
44730006,C0041948,Uremia,Disease or Syndrome,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0041948/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0041948/relations
102912007,C5551353,Fear of death,Mental or Behavioral Dysfunction,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C5551353/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C5551353/relations
48079002,C2939186,Disturbance in mood,Mental or Behavioral Dysfunction,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C2939186/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C2939186/relations
81548002,C0233479,Elevated mood,Finding,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0233479/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0233479/relations
73917004,C0233777,Hallucinosis,Disease or Syndrome,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0233777/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0233777/relations
307052004,C0281875,Illicit drug use (finding),Mental or Behavioral Dysfunction,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0281875/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0281875/relations
704198001,C3875333,Denies alcohol use,Finding,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C3875333/atoms,
248062006,C0085271,Self-Injurious Behavior,Individual Behavior,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0085271/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0085271/relations
424959007,C1827090,Foreign body of neck,Finding,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C1827090/atoms,
66308002,C0020162,Humeral Fractures,Injury or Poisoning,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0020162/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0020162/relations
51746009,C0233512,Normal behavior,Social Behavior,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0233512/atoms,
30819006,C0233477,Dysphoric mood,Mental or Behavioral Dysfunction,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0233477/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0233477/relations
2073000,C0011253,Delusions,Mental or Behavioral Dysfunction,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0011253/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0011253/relations
41189006,C0584946,Ideas of reference,Mental or Behavioral Dysfunction,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0584946/atoms,
62458008,C0557075,Has religious belief,Finding,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0557075/atoms,
247632002,C0549165,Preoccupation (finding),Finding,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0549165/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0549165/relations
247701008,C0424042,Abnormal perception,Finding,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0424042/atoms,
113024001,C0200083,"Assessment and interpretation of higher cerebral function, cognitive testing",Diagnostic Procedure,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0200083/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0200083/relations
3661000087102,C5190975,Plain X-ray of left humerus,Diagnostic Procedure,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C5190975/atoms,
73737008,C0332712,"Fracture, spiral",Injury or Poisoning,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0332712/atoms,
118495001,C0588211,Bone structure of distal humerus,"Body Part, Organ, or Organ Component",https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0588211/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0588211/relations
78835006,C0223694,Structure of midshaft of humerus,"Body Part, Organ, or Organ Component",https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0223694/atoms,
19976006,C0223695,Structure of distal shaft of humerus,"Body Part, Organ, or Organ Component",https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0223695/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0223695/relations
761919004,C4545826,Bone structure of shaft of left humerus,"Body Part, Organ, or Organ Component",https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C4545826/atoms,
37068007,C0333046,Lateral displacement,Functional Concept,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0333046/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0333046/relations
201040000,C0406169,Hyperkeratotic callus,Disease or Syndrome,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0406169/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0406169/relations
1268622009,C4246345,Structure of bone marrow of left humerus,Tissue,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C4246345/atoms,
231494001,C0338831,Manic,Mental or Behavioral Dysfunction,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0338831/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0338831/relations
53890003,C0233718,Pressure of speech,Mental or Behavioral Dysfunction,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0233718/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0233718/relations
417233008,C0747249,Paranoid ideation,Mental or Behavioral Dysfunction,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0747249/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0747249/relations
408508002,C1319437,Has shown no side effects from medication,Finding,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C1319437/atoms,
247783009,C0424121,Inflated self-opinion,Finding,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0424121/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0424121/relations
899001,C0270287,Axis I diagnosis,Mental or Behavioral Dysfunction,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0270287/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0270287/relations
56641006,C0270288,Axis II diagnosis,Mental or Behavioral Dysfunction,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0270288/atoms,
89016005,C0270289,Axis III diagnosis,Mental or Behavioral Dysfunction,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0270289/atoms,
34485008,C0270290,Axis IV diagnosis,Mental or Behavioral Dysfunction,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0270290/atoms,
73438004,C0041674,Unemployment,Finding,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0041674/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0041674/relations
422650009,C0037421,Social isolation,Social Behavior,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0037421/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0037421/relations
19480005,C0270291,Axis V diagnosis,Mental or Behavioral Dysfunction,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0270291/atoms,
82248001,C0233475,Euthymic mood,Mental or Behavioral Dysfunction,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0233475/atoms,
54329005,C2349195,Acute Anterior Wall Myocardial Infarction,Disease or Syndrome,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C2349195/atoms,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C2349195/relations
394000,C5224647,laceration of left flank,Injury or Poisoning,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C5224647/atoms,
371037005,C0749225,Systolic dysfunction,Pathologic Function,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0749225/atoms,
309519009,C0587044,Left ventricular thrombus,Pathologic Function,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0587044/atoms,
253642005,C0345045,Diffuse supravalvar aortic stenosis,Disease or Syndrome,https://uts-ws.nlm.nih.gov/rest/content/2024AB/CUI/C0345045/atoms,
