concept_id,name,group_abbr
118495001,Bone structure of distal humerus,ANAT
78835006,Structure of midshaft of humerus,ANAT
19976006,Structure of distal shaft of humerus,ANAT
761919004,Bone structure of shaft of left humerus,ANAT
37068007,Lateral displacement,CONC
201040000,Hyperkeratotic callus,DISO
1268622009,Structure of bone marrow of left humerus,ANAT
231494001,Manic,DISO
53890003,Pressure of speech,DISO
417233008,Paranoid ideation,DISO
408508002,Has shown no side effects from medication,DISO
247783009,Inflated self-opinion,DISO
899001,Axis I diagnosis,DISO
56641006,Axis II diagnosis,DISO
89016005,Axis III diagnosis,DISO
34485008,Axis IV diagnosis,DISO
73438004,Unemployment,DISO
422650009,Social isolation,ACTI
19480005,Axis V diagnosis,DISO
82248001,Euthymic mood,DISO
54329005,Acute Anterior Wall Myocardial Infarction,DISO
394000,laceration of left flank,DISO
371037005,Systolic dysfunction,DISO
309519009,Left ventricular thrombus,DISO
253642005,Diffuse supravalvar aortic stenosis,DISO
58266008,Structure of anterior interventricular sulcus,ANAT
22093009,Right coronary sulcus,ANAT
863928009,Pulmonary arterial pressure increased,DISO
395704004,Left ventricular diastolic dysfunction,DISO
241547009,Computed tomography of heart,PROC
433844000,Fluoroscopy guided implantation of cardiac resynchronization defibrillator system,PROC
315233008,Primary Prevention,PROC
429639007,Percutaneous transluminal balloon angioplasty with insertion of stent into coronary artery,PROC
161831008,Weight Gain,DISO
52254009,Nephrotic Syndrome,DISO
31848007,CREST Syndrome,DISO
40777006,Chronic hyperkalemia,DISO
264867001,Nephrotic range proteinuria,DISO
10725009,Benign hypertension (disorder),DISO
1761006,Auritibicen japonicus,LIVB
371631005,Panic Disorder,DISO
431534004,Radionuclide ablation therapy of thyroid using iodine 131,PROC
130551000119103,Stent in branch of right coronary artery,DISO
113279002,Gingiva,ANAT
1071000119107,Oral lesion,DISO
73589001,Intervertebral Disk Displacement,DISO
5291005,Hypocalcemia,DISO
90688005,"Kidney Failure, Chronic",DISO
71286001,Compression of spinal cord,DISO
126962006,Spinal Cord Neoplasms,DISO
63480004,"Bronchitis, Chronic",DISO
46742003,Skin Ulcer,DISO
61248009,Skin structure of anterior surface of thigh,ANAT
48333001,Burn injury,DISO
339008,primary malignant neoplasm of abducens nerve (VI),DISO
75144006,Skin structure of lower leg,ANAT
202381003,Knee joint effusion,DISO
300427007,Normal abdominal resonance,DISO
299935009,Normal vibration sensation,DISO
8289001,Structure of below knee region,ANAT
80474004,Absence of vibratory sense,DISO
1269523002,Scab,ANAT
774101005,Structure of skin of right thigh,ANAT
774103008,Structure of skin of left thigh,ANAT
58405006,Keloid,DISO
371862006,Depression of left ventricular systolic function,DISO
104686004,"Glucose measurement, blood, test strip",PROC
128302006,"Hepatitis C, Chronic",DISO
302870006,Hypertriglyceridemia,DISO
250750009,Protein to Creatinine Ratio Measurement,PROC
7246002,Kidney biopsy,PROC
127013003,Diabetic Nephropathy,DISO
394924000,Depressive Symptoms,DISO
251858002,Negative fluid balance,DISO
17444001,Biopsy of omentum,PROC
103264001,Rolling of eyes,DISO
62718007,Drooling,DISO
267090004,Has drooping eyelids,DISO
80243003,Eyelid structure,ANAT
18618006,Aura,DISO
198609003,"Complications of pregnancy, childbirth and the puerperium",DISO
41497008,Febrile Convulsions,DISO
282873007,Does stand up,DISO
230782004,Dysequilibrium syndrome,DISO
288335007,Difficulty lifting,DISO
275313006,Dragging leg (finding),DISO
7006003,Clumsiness,DISO
56727007,Vitiligo,DISO
106049001,Respiratory rate AND/OR rhythm finding,DISO
289197000,Lack of fluency in speech,DISO
53524009,Ophthalmoscopy,PROC
423341008,Papilledema,DISO
13024002,Tendon structure,ANAT
719358001,Structure of finger of right hand,ANAT
53219007,Heel-to-knee test,PROC
773567007,Able to initiate gait,DISO
404937000,Narrow base of support,PHYS
51102009,Inferior parietal lobule,ANAT
59144001,Right occipital lobe structure,ANAT
71689002,RIght lateral ventricle structure,ANAT
32610002,Basal Ganglia,ANAT
119568004,Structure of artery of neck,ANAT
369354007,Structure of right vertebral artery,ANAT
369301009,Structure of left posterior cerebral artery,ANAT
55199003,Hypoplasia,DISO
369300005,Structure of right posterior cerebral artery,ANAT
734395005,Structure of right posterior communicating artery,ANAT
329561000119101,Occlusion of right posterior cerebral artery,DISO
2695000,Left maxillary sinus structure,ANAT
52943005,"Lateral ventricle, occipital horn",ANAT
53118009,"Lateral ventricle, temporal horn",ANAT
413102000,Infarction of basal ganglia,DISO
372143007,Stomach Carcinoma,DISO
94392001,Lymph Node Metastasis,DISO
94626004,Metastatic malignant neoplasm to omentum,DISO
430854000,Touch preparation of specimen,PROC
234273001,Biopsy of abdominal lymph node,PROC
78277001,Temporal Lobe,ANAT
31065004,Occipital lobe,ANAT
449830004,D-dimer above reference range,DISO
15886004,Screening for cancer,PROC
818991007,Structure of abdominal lymph node,ANAT
165473003,Normocytosis,PHEN
5571000124103,Cerebrovascular accident with intracranial hemorrhage,DISO
46589004,Anticonvulsant therapy,PROC
247352008,Subcostal pain,DISO
94147001,Mediastinal mass,DISO
279025007,Structure of subcostal region,ANAT
30636001,Structure of epidural space,ANAT
162049009,Left Flank Pain,DISO
21801002,Menopausal symptom,DISO
708039003,Inflammatory lesion,DISO
54092001,Spinal epidural space,ANAT
301030002,Anterior mediastinum mass,DISO
9875009,Thymus Gland,ANAT
43981004,Structure of left ovary,ANAT
79883001,Ovarian Cysts,DISO
83152002,Ovariectomy,PROC
267874003,Scleroderma,DISO
230063004,Heavy cigarette smoker,DISO
32185000,Lateral decubitus position,CONC
117146005,Lower parasternal region,ANAT
788699004,Structure of T9 spinal nerve proper,ANAT
386476006,Therapeutic Touch,PROC
3711007,Structure of great blood vessel (organ),ANAT
245428003,Entire left colic flexure,ANAT
241647000,MRI of thoracic spine,PROC
2304001,Discitis,DISO
298493002,Kyphosis of thoracic spine,DISO
47886009,Structure of intervertebral space,ANAT
61974008,Epidural Abscess,DISO
60168000,Osteomyelitis,DISO
1156875002,Myoma,DISO
294561002,Allergy to clindamycin,DISO
42192008,Purulent sputum,DISO
70644008,Acute respiratory acidosis,DISO
35908007,Chronic arthritis,DISO
274663001,Acute onset pain,DISO
75087007,Repair of aneurysm,PROC
68599007,Subpleural tissue,ANAT
272653005,Segment of lingula,ANAT
48391002,Calcified granuloma,DISO
300444006,Enlarged kidney,DISO
29143009,Decreased thickness,CONC
50403003,Structure of cortex of kidney,ANAT
118953000,Bone finding,DISO
41000112104,Free immunoglobulin light chain above reference range,DISO
63532004,Diverticulosis,DISO
300392005,Stool flecked with blood,DISO
43664005,Normal weight,DISO
12063002,Rectal hemorrhage,DISO
82581004,Ex-drinker,DISO
413025002,Kappa/lambda light chain ratio,PROC
25273001,Macroglossia,DISO
161832001,Weight Loss,DISO
45227007,Hypertrophic obstructive cardiomyopathy,DISO
310059000,Rheumatology service,PROC
294585005,Allergy to doxycycline,DISO
293727006,Allergy to procaine,DISO
444588006,Endovascular repair of abdominal aortic aneurysm,PROC
44662004,Femoral-femoral artery vascular bypass,PROC
128608001,Cerebral arterial aneurysm,DISO
363538002,Structure of naris,ANAT
54066008,Pharyngeal structure,ANAT
91159003,Auditory system,ANAT
838411007,Pain in abdominal region on palpation,DISO
421608007,Finding of pulse taking by palpation,DISO
77428008,Structure of left common iliac artery,ANAT
764114007,Structure of left common femoral artery,ANAT
181347005,Common Femoral Artery,ANAT
115979005,Stabilization,PROC
182775008,Postoperative monitoring,PROC
118630004,Division (surgical procedure),PROC
414254005,Finding of frequency of sexual activity,DISO
771545003,Painful and cold lower limb,DISO
173995005,Mobilization of intestine,PROC
51342009,Right colon,ANAT
122458006,Exploration procedure,PROC
90771006,Structure of superior mesenteric vein,ANAT
736741000,Intraoperative ultrasonography,PROC
788639001,Endoscopic ultrasonography guided insertion of fiducial marker into pancreas,PROC
75183008,Liver Dysfunction,DISO
49400002,Intervertebral disk of fourth cervical vertebra,ANAT
73959003,Intervertebral disc structure of fifth cervical vertebra,ANAT
56060000,Repair of musculotendinous cuff of shoulder,PROC
119283008,Incisional biopsy - action,PROC
252450001,Gray scale ultrasonic Doppler,PROC
69930009,Pancreatic duct,ANAT
30093007,Bile duct calculus,ANAT
205237003,Pneumonia,DISO
119760009,Cardiovascular system reconstruction,PROC
323311000119107,Osteoarthritis of right hip joint,DISO
24496007,Hemorrhoidectomy,PROC
247081001,Posterior Vitreous Detachment,DISO
4831000119102,Bilateral tinnitus,DISO
431393006,Administration of intravenous fluid bolus,PROC
183376001,Mobilization (procedure),PROC
294551009,Allergy to ceftriaxone,DISO
395321006,Foley catheter long term use,PROC
238192002,Repair of ventral hernia,PROC
404207003,Infected hernioplasty mesh,DISO
300513000,Penile lesion,DISO
444973009,Biopsy of lesion of penis,PROC
448458008,Squamous epithelial hyperplasia,DISO
57495003,Deep wound injury,DISO
45154002,Glycosuria,DISO
44934008,Osmotic diuresis,DISO
268519009,Diabetic - poor control,DISO
78648007,At risk of infection,DISO
45752008,Fatty infiltration,DISO
123608004,Cholangiectasis,DISO
47742008,Structure of neck of gallbladder,ANAT
76875008,Hypertrophy of gallbladder,DISO
69039008,Structure of gallbladder fossa of liver,ANAT
31054009,Ureterolithiasis,DISO
300344005,Gallbladder enlarged,DISO
29055000,Structure of perihepatic region,ANAT
5324007,Structure of superior pole of kidney,ANAT
69758005,Dilatation of ureter,DISO
441574008,Atherosclerosis of artery,DISO
169071000,Computed tomography of pelvis,PROC
23043003,Uterine adnexae structure,ANAT
6617009,"Pain, Referred",DISO
305891006,Seen by general surgery service,DISO
235918000,Obstruction of biliary tree,DISO
37389005,Biliary Colic,DISO
410429000,Cardiac Arrest,DISO
48989000,Pre-cancerous dysplasia,DISO
767811005,Lesion of face,DISO
183519002,Referral to cardiology service,PROC
54500007,Clear fluid diet,PROC
386335003,Infection protection,PROC
698472009,Blood glucose monitoring (regime/therapy),PROC
386362006,Medication administration: subcutaneous,PROC
385775004,Contacting nurse,PROC
427992007,Thrombectomy of arteriovenous fistula,PROC
443770005,Arteriovenous fistula of left upper extremity,DISO
718330001,Hemodialysis care,PROC
165406005,Full blood count within reference range,DISO
123679006,Arterial anastomosis (procedure),PROC
233477006,Thrombolysis of arteriovenous fistula,PROC
170968001,Prognosis good,DISO
405331002,Creation of upper limb arteriovenous fistula,PROC
40196000,Mild pain,DISO
38961000087108,Fracture of right foot,DISO
263204007,Fracture of shaft of ulna,DISO
125643001,Open wound,DISO
31978002,Tibial Fractures,DISO
438409006,Application of short arm cast,PROC
82680008,Digit structure,ANAT
418023006,"CT of chest, abdomen and pelvis",PROC
15339008,Bone structure of fifth rib,ANAT
59558009,Bone structure of sixth rib,ANAT
110536004,"Tibia and fibula, CS",ANAT
52687003,Bone structure of shaft of tibia,ANAT
439987009,Open fracture of bone,DISO
1268736007,Structure of bone marrow of right radius and/or ulna,ANAT
263205008,Fracture of distal end of ulna,DISO
63267000,Ethanol measurement,PROC
414458006,Imaging of spine,PROC
53394001,Diaphyses,ANAT
282026002,Soft Tissue Injuries,DISO
391894009,Open laceration,DISO
11865041000119102,Injury of right leg,DISO
54556006,Ulna Fractures,DISO
262526004,Wound of skin,DISO
248070001,Head-hitting,DISO
284709001,Biting own tongue,DISO
288856003,Does not drink,DISO
699633009,Structure of frontal region of scalp,ANAT
30760008,Clubbed Fingers,DISO
301324009,Hands normal,DISO
168542003,Plain X-ray result abnormal,DISO
76409007,Fatty deposition,DISO
879976004,Bone lesion,DISO
59066005,Mastoid process,ANAT
39916009,Central cord canal structure,ANAT
371000119109,Stenosis of intervertebral foramina,DISO
6404004,Structure of ligament of neck,ANAT
387802007,Thoracic spondylosis,DISO
160579004,Stopped drinking alcohol,DISO
95638000,Localized cranial lesion,DISO
128117002,Central Nervous System Infection,DISO
1153486004,Serum bicarbonate below reference range,DISO
72826005,Macrocytosis (morphologic abnormality),DISO
396905000,Thoracoscopy,PROC
20418004,Wedge resection - action,PROC
11971000224104,Lymph Node Dissection,PROC
12584003,Bone pain,DISO
435741000124103,Clear liquid diet,PROC
67479001,Body of fifth cervical vertebra,ANAT
87391001,Seventh cervical vertebra,ANAT
445429009,Cervical laminectomy,PROC
25044007,Neuromyelitis Optica,DISO
24700007,Multiple Sclerosis,DISO
250061009,Drops things,DISO
70424007,Structure of intervertebral foramen of fifth cervical vertebra,ANAT
33772003,Myelomalacia,DISO
445786000,Assessment using grip ability test,PROC
21547004,Palmar surface,ANAT
36978003,Bone structure of C5,ANAT
439071000124106,Increased fluid diet,PROC
282660005,Does hit (finding),DISO
431856006,Chronic kidney disease stage 2,DISO
282976003,Unable to bend,DISO
286832009,Speech and language finding,DISO
49099001,Uric acid level above reference range,DISO
299446004,Tenderness of ankle joint,DISO
771000119108,Chronic kidney disease due to type 2 diabetes mellitus,DISO
229807004,Recommendation to change food and drink intake,PROC
287048003,Pain in right lower limb,DISO
74011006,Open reduction of fracture of tibia and fibula with internal fixation,PROC
51796005,Intramedullary nailing of tibia,PROC
719491009,Bone structure of right tibia,ANAT
449715001,Deformity of lower limb,DISO
429783005,Paresthesia lower limb,DISO
782286002,Structure of anterior tibial compartment of right lower leg,ANAT
49076000,Knee joint,ANAT
53995007,Structure of superficial peroneal nerve,ANAT
64529007,Structure of deep peroneal nerve,ANAT
45684006,Structure of tibial nerve,ANAT
61896001,Structure of saphenous nerve,ANAT
82097001,Structure of sural nerve,ANAT
300584000,Compressible,CONC
307186006,Angulated fracture,DISO
38624006,Structure of proximal shaft of tibia,ANAT
70682000,"Fracture, transverse",DISO
13838008,Structure of proximal shaft of fibula,ANAT
6595006,Calcinosis,DISO
73231008,Internal fixation of tibia,PROC
6990005,Fracture of shaft of tibia,DISO
67394003,Fracture of shaft of fibula,DISO
22234005,Open fracture of shaft of tibia,DISO
50082000,Open reduction of fracture of tibia with internal fixation,PROC
439708006,Home visit (procedure),PROC
441345003,Influenza B virus present,DISO
225582009,Wears glasses,DISO
399191001,Polymerase chain reaction test for Herpes simplex (procedure),PROC
2731000,Serologic test for Influenza A virus,PROC
121980003,Cryptococcus species antigen assay,PROC
711232001,Computed tomography of head with contrast,PROC
40146001,Gray Matter,ANAT
281138005,Intracranial vascular structure,ANAT
232360002,Concha bullosa,DISO
11689004,Linear atelectasis,DISO
272710004,Bone structure of thorax,ANAT
24662006,"Influenza due to Influenza virus, type B",DISO
105606008,Injury of musculoskeletal system,DISO
39621005,Gall Bladder Diseases,DISO
246772007,Gaze,DISO
34707002,Biliary tract structure,ANAT
44901006,Physiological sludge,ANAT
31113003,Diverticulum,DISO
78000005,Structure of right hepatic duct,ANAT
413195008,Cholangioscopy,PROC
110614006,Right intrahepatic bile duct branches,ANAT
446125000,Electrohydraulic lithotripsy,PROC
277051004,Percutaneous fragmentation of bile duct stone,PROC
235566000,Biliary drainage (procedure),PROC
61977001,"Hepatitis B, Chronic",DISO
103719002,Replacement of stent,PROC
1010405004,Paroxysmal atrial fibrillation with rapid ventricular response,DISO
91273001,"Acidosis, Lactic",DISO
61462000,Malaria,DISO
1148820009,Intraoperative fluid overload,DISO
284019003,Airway pressure monitoring,PROC
162246009,Sensory symptoms,DISO
